date,temperature,temp_max,temp_min,precip,wind_speed,wind_dir,humidity,pressure
2017-02-17,1.7729163,6.55,-1.35,2.4999998,24.29133,257.99878,86.19416,1023.2917
2017-02-18,2.0895832,4.3,1.05,3.8,16.343367,266.68015,93.035675,1024.0292
2017-02-19,3.1000001,6.15,0.45,0.3,17.555305,242.82332,82.1078,1024.5459
2017-02-20,3.2354167,7.9,-0.9,0.0,28.963785,243.80974,75.787224,1018.45
2017-02-21,6.260416,9.0,3.9,6.5999994,31.845247,259.04492,84.00637,1007.7292
2017-02-22,6.4666667,9.9,2.75,2.6000004,37.798286,246.65726,80.61061,1007.23334
2017-02-23,8.335417,13.45,5.15,7.0999994,36.367126,250.53227,78.83378,1001.1209
2017-02-24,7.477083,13.0,-1.0,0.1,49.708687,259.73026,53.132,1000.53754
2017-02-25,0.35625005,4.15,-2.4,0.4,29.655787,265.36734,70.89597,1020.3414
2017-02-26,4.4541674,8.5,-1.2,0.3,22.59699,242.20332,48.619175,1017.3416
2017-02-27,6.602083,14.7,-0.25,0.0,12.43434,205.59494,57.616592,1012.7334
2017-02-28,7.8583336,12.9,2.45,0.1,27.217524,193.21498,69.059784,1001.60834
2017-03-01,6.5979176,8.5,3.35,2.3,25.212852,249.83679,69.40373,1003.0418
2017-03-02,6.6458325,12.2,2.55,0.2,35.52162,240.1443,60.167572,1008.2959
2017-03-03,5.6770835,10.5,2.4,0.0,29.17777,253.90514,57.755566,1016.40424
2017-03-04,8.412499,15.9,1.65,0.0,20.037485,166.11627,56.991848,1006.8625
2017-03-05,11.577084,15.65,6.05,1.8,30.018473,229.42162,58.802677,1004.1792
2017-03-06,6.6875005,10.05,3.8,9.700001,19.652176,249.20581,81.82816,1002.7957
2017-03-07,4.797917,9.6,0.9,0.4,14.417988,245.0372,79.48707,1008.51666
2017-03-08,4.0833335,6.8,1.25,0.0,13.479583,31.138905,78.602394,1023.2625
2017-03-09,2.8999999,6.4,-1.95,2.0,19.201874,248.85645,87.13745,1018.1584
2017-03-10,3.7562497,8.1,-0.4,0.1,16.923828,45.503418,82.1843,1017.14166
2017-03-11,3.9916668,7.2,1.25,0.0,15.496736,332.59558,74.23127,1023.0874
2017-03-12,3.0166664,7.1,-0.35,0.4,18.947083,50.452095,74.58744,1021.62494
2017-03-13,3.0999997,6.55,-1.1,0.0,7.42159,41.98713,79.16842,1025.3375
2017-03-14,3.8833332,7.9,-0.4,0.4,11.165805,269.5984,76.97213,1028.3083
2017-03-15,5.4812493,10.95,-0.25,0.6,27.117346,270.65103,70.34136,1025.5791
2017-03-16,4.44375,9.05,0.7,0.0,27.155552,282.81818,70.27975,1022.80835
2017-03-17,6.0562496,14.1,-1.85,0.7,21.42227,237.15591,68.70629,1014.61255
2017-03-18,5.4541664,7.85,2.55,9.599999,36.40275,258.51105,83.75055,1003.3667
2017-03-19,4.4395833,7.35,1.45,0.5,34.04808,280.55176,59.823696,1007.3208
2017-03-20,8.397917,12.55,2.9,6.0999994,26.649727,261.28375,83.34501,1007.87506
2017-03-21,10.089583,15.05,6.15,0.0,24.933735,253.65756,73.53867,1009.70844
2017-03-22,6.589583,8.9,5.2,19.8,21.175837,38.973526,92.32938,1015.64996
2017-03-23,6.652083,10.65,4.0,0.8,21.96,77.65431,85.42739,1019.32074
2017-03-24,6.6687493,8.2,3.2,0.0,16.279802,310.8043,84.742195,1025.8958
2017-03-25,5.8250003,11.25,0.35,0.0,23.83896,274.89346,65.93786,1026.0208
2017-03-26,3.16875,6.3,-0.85,0.0,19.0392,357.94824,71.235146,1024.7626
2017-03-27,5.831249,13.55,-1.1,0.0,19.852295,260.80936,68.02819,1026.0292
2017-03-28,9.84375,17.35,3.95,0.0,19.469976,260.62015,61.80769,1021.94574
2017-03-29,11.670834,18.45,6.4,0.8,25.071096,271.71295,63.78966,1020.41235
2017-03-30,9.902083,13.1,6.35,0.1,18.0036,280.1754,76.8035,1025.9042
2017-03-31,11.64375,18.75,4.85,0.0,15.986595,233.30672,70.9278,1023.3
2017-04-01,13.14375,21.1,5.5,0.0,13.684735,180.5894,58.674225,1016.60004
2017-04-02,14.925,23.05,7.25,0.0,17.414474,222.2993,56.473957,1015.9334
2017-04-03,11.895833,17.05,6.6,0.5,18.25026,28.32925,74.41209,1021.9626
2017-04-04,12.5125,18.9,7.5,1.4000001,23.762726,80.13694,77.65431,1020.97095
2017-04-05,11.756251,17.05,6.45,5.0,18.723461,309.16815,79.19468,1016.7625
2017-04-06,6.835417,9.6,3.45,7.0999994,27.776047,299.86865,77.00499,1014.6375
2017-04-07,5.0416665,6.9,3.1,4.9,20.545246,275.89685,86.440926,1015.62085
2017-04-08,8.899999,12.7,5.9,2.0000002,19.694992,316.7942,80.43055,1019.8833
2017-04-09,9.289583,13.95,3.95,0.0,12.7279215,265.09726,76.21405,1026.1124
2017-04-10,12.210418,19.3,3.85,0.0,18.278645,236.33557,66.70196,1018.81244
2017-04-11,8.739583,11.25,5.9,3.1999996,28.820242,285.15506,66.72307,1018.02905
2017-04-12,8.481251,11.5,3.9,0.0,28.817993,249.87375,64.40783,1016.9751
2017-04-13,9.354167,11.25,5.9,4.4,26.208395,271.21262,70.18307,1008.64996
2017-04-14,7.7395835,11.35,4.35,1.2000002,29.301876,272.3819,66.88726,1013.2751
2017-04-15,8.912499,14.1,2.15,0.0,25.60053,254.08902,65.23339,1012.49585
2017-04-16,6.9187493,10.05,3.45,5.6,31.085323,282.00845,71.748634,1012.6707
2017-04-17,5.3625007,9.2,1.55,4.700001,13.004922,129.40839,81.298546,1015.15405
2017-04-18,2.7395833,4.15,1.3,11.4000025,15.815435,26.316244,88.02923,1013.95
2017-04-19,2.4416666,4.9,1.05,10.300001,37.14286,42.81421,80.44639,1020.6208
2017-04-20,2.7937498,5.65,1.15,1.5000001,26.474075,25.971033,56.860336,1028.1041
2017-04-21,4.3250003,9.4,-2.7,0.0,24.490587,270.5364,62.043182,1025.8834
2017-04-22,7.3770833,10.2,3.75,2.3999996,26.552288,266.78455,64.80993,1015.34174
2017-04-23,4.78125,8.5,1.6,3.3,22.930048,274.61984,74.39388,1016.5874
2017-04-24,5.825001,10.25,1.7,1.2,22.101183,262.5687,68.57668,1018.51666
2017-04-25,11.708333,18.65,5.55,4.1,28.802248,229.23454,65.275795,1008.4082
2017-04-26,6.74375,8.75,5.0,4.1,17.786331,44.232075,90.41535,1010.15424
2017-04-27,4.4770837,5.1,3.95,17.2,14.336861,38.632824,95.9421,1013.78326
2017-04-28,5.714584,8.95,4.5,19.2,18.720001,17.981516,95.93,1009.3459
2017-04-29,6.9895825,11.25,2.9,2.1000001,21.2522,268.69476,75.80029,1015.6418
2017-04-30,7.272917,12.3,1.75,0.1,14.039999,84.58458,72.63224,1020.68335
2017-05-01,8.835417,15.1,3.25,0.0,27.219902,86.18601,75.67879,1018.40826
2017-05-02,11.0125,16.85,6.85,5.0,21.349546,71.93782,83.22785,1017.8833
2017-05-03,11.675,14.6,8.6,8.1,18.899143,63.70619,88.714424,1020.0625
2017-05-04,12.650001,15.75,9.0,2.0000002,14.77755,13.378569,88.872925,1015.30835
2017-05-05,12.610416,18.45,7.85,1.2,18.692286,68.33952,87.86967,1016.4834
2017-05-06,14.154167,17.5,10.95,0.3,15.629971,263.62643,83.34988,1013.0793
2017-05-07,12.9375,16.95,9.9,3.4999995,19.201874,290.0788,81.02121,1008.3667
2017-05-08,10.139583,13.45,7.95,1.9000002,22.932877,294.80646,76.902985,1009.50836
2017-05-09,5.495834,8.15,2.8,1.4000001,17.58481,335.97827,65.96392,1015.1165
2017-05-10,5.6458335,10.25,-0.15,0.3,16.75064,249.53764,66.72538,1013.7082
2017-05-11,11.658334,18.55,4.4,0.1,12.605142,240.48862,63.91026,1008.0459
2017-05-12,13.216666,18.55,7.45,8.599999,15.84409,85.28287,82.351845,1005.65424
2017-05-13,12.639584,14.75,10.4,6.2,15.542662,63.57077,92.35859,1010.70844
2017-05-14,14.425002,19.5,10.2,0.0,12.864649,84.82903,75.36826,1020.17487
2017-05-15,14.547917,20.95,8.95,2.0,16.78156,250.6021,72.47683,1025.2333
2017-05-16,13.847916,18.25,9.95,6.7,16.42247,275.40903,86.85876,1028.4
2017-05-17,15.393749,20.1,10.1,0.0,13.202726,87.62648,71.36503,1026.3541
2017-05-18,16.333334,22.85,9.7,0.0,15.893093,81.18719,69.684494,1019.11646
2017-05-19,18.089584,24.85,10.6,0.0,17.727943,75.24892,75.38564,1013.81256
2017-05-20,17.089582,22.1,13.65,4.7,18.998316,276.47147,79.980736,1013.91254
2017-05-21,14.908333,18.35,12.5,2.9999993,20.12461,291.3136,81.400314,1019.9041
2017-05-22,16.03125,20.5,11.05,0.3,11.113451,340.0654,74.793076,1019.55835
2017-05-23,17.191668,22.0,13.05,3.6,9.686609,266.7079,78.855606,1016.08746
2017-05-24,13.689582,15.75,11.1,5.899999,28.66694,278.98132,81.62009,1014.86255
2017-05-25,12.950001,16.9,10.65,4.1,17.727943,308.51187,80.542,1017.52924
2017-05-26,14.2625,18.75,9.85,3.6999998,17.654688,276.3123,76.96871,1018.79175
2017-05-27,14.804168,19.1,10.55,0.2,13.324863,48.595104,76.5901,1022.30005
2017-05-28,16.391665,23.0,8.15,0.0,9.793058,114.91178,71.012054,1023.45435
2017-05-29,19.479168,25.35,12.85,0.0,20.545246,247.7538,64.537796,1016.47925
2017-05-30,21.477083,26.65,15.5,0.0,16.65754,257.3705,69.38751,1012.8125
2017-05-31,19.185417,22.55,15.45,0.8,26.400545,272.25104,78.94651,1015.62933
2017-06-01,16.30625,20.25,12.15,0.0,22.61419,270.507,64.79199,1018.86664
2017-06-02,15.979165,21.85,9.45,0.0,15.876775,267.3113,64.5176,1018.2002
2017-06-03,17.40833,23.0,11.05,0.0,12.245294,81.100235,66.02945,1016.57074
2017-06-04,19.545834,26.85,11.6,1.0,24.187069,229.50098,71.16218,1010.7083
2017-06-05,17.254166,20.65,14.15,0.3,19.110542,267.13766,74.38466,1015.49585
2017-06-06,20.300001,26.1,14.1,0.0,16.179987,124.257065,70.80899,1008.85004
2017-06-07,17.414583,21.25,14.5,0.3,33.908863,261.16736,62.808987,1013.3542
2017-06-08,15.677086,20.1,10.45,0.1,14.205182,276.12204,64.23908,1020.2083
2017-06-09,17.452084,23.35,9.75,0.0,17.643673,108.71186,62.30374,1018.2417
2017-06-10,16.34167,21.6,12.35,5.9,22.782625,273.3177,76.98214,1017.44165
2017-06-11,16.835415,21.3,12.1,0.0,12.9249525,253.12244,73.283104,1020.6292
2017-06-12,19.187498,25.9,11.75,2.6000001,27.181787,248.13399,70.81935,1012.64166
2017-06-13,17.031248,19.6,14.25,0.1,27.66384,281.292,64.549355,1014.05817
2017-06-14,15.668752,18.0,12.95,0.5,23.584808,281.7529,65.09293,1016.65424
2017-06-15,15.974998,21.3,10.25,0.0,10.799999,239.6908,70.54022,1018.54156
2017-06-16,16.756248,22.2,12.1,6.8999996,25.264202,247.07677,79.32381,1012.9917
2017-06-17,13.5625,16.55,12.3,10.099999,25.959969,293.23856,82.90568,1016.1501
2017-06-18,17.135416,21.45,13.25,0.4,16.58346,318.78622,75.53971,1021.1792
2017-06-19,19.191668,24.4,13.25,0.1,14.764389,258.6277,76.21346,1021.94586
2017-06-20,22.160418,28.55,14.6,0.0,18.782204,258.1638,69.490654,1015.72906
2017-06-21,20.081247,24.0,15.3,0.0,17.727943,294.40024,61.479755,1015.07495
2017-06-22,19.602083,26.05,12.6,0.0,18.584509,252.28683,67.53745,1014.2458
2017-06-23,20.154167,22.75,17.2,11.6,31.89608,276.0843,71.289116,1009.54175
2017-06-24,20.795835,25.35,15.7,0.0,23.110207,259.86874,69.3097,1013.3125
2017-06-25,21.76042,27.45,15.25,0.1,23.469128,260.69138,63.39121,1011.25415
2017-06-26,20.929169,24.55,17.75,2.0,21.188072,271.5443,69.574524,1011.3
2017-06-27,21.804167,26.65,17.5,0.0,15.517629,91.272995,73.1235,1011.6626
2017-06-28,24.945837,31.35,18.05,0.5,15.226764,161.90326,59.07277,1003.88745
2017-06-29,23.739586,28.0,19.5,0.5,30.599998,196.73969,57.37087,997.7791
2017-06-30,20.885416,24.55,17.1,0.0,32.90014,242.41513,54.14644,1004.44586
2017-07-01,19.358335,23.15,16.15,1.3000001,25.942488,243.32387,60.812794,1007.77094
2017-07-02,17.425001,19.1,16.1,1.5000001,28.883131,261.52298,68.73264,1011.7417
2017-07-03,16.941666,20.55,13.6,1.5000001,23.199759,295.54144,64.31668,1018.0583
2017-07-04,17.127085,22.1,10.45,0.8,25.620771,260.20245,60.945812,1018.4875
2017-07-05,18.410416,23.95,12.9,0.5,19.416653,277.33423,67.7199,1018.4543
2017-07-06,17.556253,22.05,14.35,1.3000001,14.20062,335.34183,69.04989,1019.78326
2017-07-07,18.224998,22.2,10.55,3.6,11.726277,223.29019,73.091286,1016.95416
2017-07-08,19.843754,25.35,16.2,8.9,22.206486,269.44257,81.433495,1013.325
2017-07-09,20.447916,25.45,15.1,0.0,12.324414,259.89893,72.11161,1015.3167
2017-07-10,22.556246,27.95,16.35,6.4,18.228943,166.19719,71.62161,1011.5168
2017-07-11,20.612497,23.05,17.5,11.0,25.210283,264.82434,82.44042,1010.34174
2017-07-12,20.810417,25.75,16.5,2.0,14.04,262.16364,71.30014,1011.5708
2017-07-13,16.297916,19.15,13.7,2.5999997,35.97299,274.72467,71.461914,1013.4416
2017-07-14,16.093752,20.25,12.2,0.90000004,13.044722,265.3032,65.94965,1016.86255
2017-07-15,14.879166,18.75,11.35,5.2,13.32,326.91766,82.56344,1016.375
2017-07-16,16.408335,21.35,11.0,0.0,12.641076,267.64673,70.524635,1021.86237
2017-07-17,17.983335,23.5,11.7,0.0,19.803272,255.60237,69.04824,1020.8166
2017-07-18,19.85625,25.15,13.8,0.1,8.049845,261.71777,74.11802,1020.8208
2017-07-19,21.356253,27.1,15.35,1.6,14.773164,121.91853,71.22865,1016.72504
2017-07-20,24.33333,29.95,18.0,0.6,10.239453,215.51952,60.346043,1011.1541
2017-07-21,20.420832,24.45,16.9,14.600001,16.595179,270.07922,84.99162,1013.05835
2017-07-22,21.520834,27.25,15.2,0.0,12.43434,134.23618,74.499344,1015.1126
2017-07-23,21.408333,26.15,17.5,6.6,18.057508,250.1914,81.05256,1013.87085
2017-07-24,21.293749,26.0,15.45,0.3,19.770523,107.7398,72.33665,1009.12085
2017-07-25,17.5375,20.5,16.45,2.1,22.42427,256.10605,80.64681,1001.571
2017-07-26,17.395834,20.75,13.4,0.0,24.95452,246.48738,64.8381,1003.125
2017-07-27,17.422918,21.5,12.5,0.5,20.172853,253.59727,73.28433,1006.7917
2017-07-28,18.027084,21.35,15.25,4.6,16.746773,258.42282,80.39903,1010.84155
2017-07-29,19.031252,22.95,14.75,0.0,17.64,260.0948,70.065025,1016.64166
2017-07-30,22.712496,30.35,13.85,0.0,9.659814,218.23813,64.91867,1015.56665
2017-07-31,25.31042,30.05,21.15,1.2,14.039999,223.65135,62.9755,1016.425
2017-08-01,26.893751,33.65,18.7,0.0,16.167967,174.63986,59.718216,1018.5791
2017-08-02,25.81875,30.6,21.2,2.8,18.671474,245.09525,66.234245,1017.3084
2017-08-03,25.295832,31.6,18.1,0.0,16.299694,237.40169,68.77671,1015.41254
2017-08-04,24.393751,27.7,20.35,0.4,17.057314,261.8836,73.2048,1012.85004
2017-08-05,23.872917,28.65,20.15,0.1,11.183201,265.0015,70.42754,1014.0125
2017-08-06,20.479166,23.55,18.0,9.1,19.211996,263.682,79.76954,1017.6584
2017-08-07,17.270834,20.0,13.9,4.6000004,14.77755,80.80251,74.90826,1022.4292
2017-08-08,17.491667,23.5,11.8,0.0,24.216522,95.44508,75.376366,1019.7417
2017-08-09,22.9,30.15,14.7,0.0,11.503113,84.51314,69.84086,1016.85846
2017-08-10,25.452082,33.45,19.45,0.4,25.562534,106.6432,72.63532,1015.4875
2017-08-11,25.854164,33.1,19.35,0.0,22.565422,122.18509,66.9492,1012.62067
2017-08-12,18.564585,21.55,17.65,13.8,18.448023,278.28436,86.43155,1013.6626
2017-08-13,16.566668,20.0,13.65,2.8999999,11.113451,265.30722,77.34576,1018.36255
2017-08-14,17.895834,22.4,13.8,0.0,13.049689,30.120277,74.81514,1022.74164
2017-08-15,19.216665,25.35,13.3,0.0,16.09969,93.17977,62.510906,1022.75
2017-08-16,21.189583,28.55,13.15,0.0,11.043261,183.87846,63.504475,1019.5
2017-08-17,21.15417,26.1,16.9,0.3,8.534353,350.7274,76.96042,1020.0417
2017-08-18,23.235418,29.9,16.2,0.0,10.08,186.58185,66.50657,1017.0581
2017-08-19,21.387499,26.0,17.55,24.7,25.420181,249.34425,71.36597,1015.86255
2017-08-20,15.781249,17.35,13.35,41.7,17.49615,341.23184,91.98712,1019.05414
2017-08-21,15.027083,18.65,11.0,0.8000001,16.595179,269.9286,77.02764,1020.2834
2017-08-22,14.783334,18.05,11.75,0.8,22.19773,269.43018,73.75468,1019.04175
2017-08-23,14.202083,18.15,11.05,1.7000002,19.443333,268.17142,73.70788,1018.16235
2017-08-24,16.610418,22.1,10.4,0.0,18.129137,250.8241,64.68055,1017.70844
2017-08-25,19.764585,25.4,14.3,0.5,14.440443,256.38843,69.69337,1018.3625
2017-08-26,19.929167,25.15,15.95,6.3,9.255571,100.48235,84.917305,1017.9416
2017-08-27,21.604166,27.2,16.8,4.2999997,21.313093,267.55084,74.7157,1014.11255
2017-08-28,17.1,20.0,13.5,0.2,15.192682,292.62717,71.91541,1018.67914
2017-08-29,16.4625,20.55,12.1,0.2,9.726664,100.1357,73.32015,1020.28326
2017-08-30,18.289583,24.8,11.75,0.0,9.114471,138.73769,68.69048,1017.35834
2017-08-31,20.610418,28.15,12.75,0.0,12.904882,154.57317,62.3418,1013.91254
2017-09-01,20.03125,25.0,14.85,2.8,29.495842,253.33212,79.37208,1012.92487
2017-09-02,13.966667,15.0,13.05,2.9,27.682571,281.29645,79.583824,1014.21265
2017-09-03,13.139583,14.75,12.2,15.300001,15.815435,349.13425,84.59805,1011.2417
2017-09-04,13.643749,17.25,11.65,3.6999998,23.313995,278.8016,77.99948,1013.3542
2017-09-05,13.227084,13.9,11.85,11.0,26.208395,260.78113,79.93347,1016.0249
2017-09-06,16.1,19.7,13.25,0.90000004,22.805367,257.35074,80.035614,1012.64996
2017-09-07,15.062501,17.0,12.7,2.0,28.442278,265.41336,69.741295,1011.7876
2017-09-08,15.741668,19.65,11.25,0.0,19.296133,244.2693,60.70329,1013.30005
2017-09-09,17.452082,24.55,11.3,0.0,16.981165,182.23772,67.18125,1006.32495
2017-09-10,19.50625,25.15,13.75,0.0,13.202726,197.47487,70.63303,1005.41254
2017-09-11,19.95,26.2,16.15,0.4,14.77755,251.7071,76.78869,1004.22925
2017-09-12,14.870833,17.85,12.9,15.700001,19.201874,274.79077,89.74653,1006.2917
2017-09-13,15.750001,19.35,12.1,0.5,28.583183,240.16507,65.94631,1010.69586
2017-09-14,20.104164,26.15,12.0,4.6,32.25166,230.58084,59.521637,1005.00433
2017-09-15,13.325,15.95,10.85,1.3000001,31.75355,249.78905,68.771935,1013.5208
2017-09-16,12.756249,15.8,10.8,9.400001,12.10157,79.678505,84.035866,1013.5542
2017-09-17,13.212501,16.05,11.65,34.100002,27.722336,312.36316,92.56457,1010.19574
2017-09-18,12.712499,16.8,8.65,2.9,24.609364,259.3217,76.453064,1014.6042
2017-09-19,10.802083,14.65,6.95,4.7,16.548256,61.173088,87.79786,1015.79584
2017-09-20,11.439586,12.1,11.1,5.1999993,16.862455,5.6404567,92.179405,1014.37506
2017-09-21,10.945831,11.5,10.1,46.300007,25.872454,334.16843,91.15563,1013.97516
2017-09-22,11.064586,11.75,10.3,10.099998,17.654688,285.627,91.80027,1017.97925
2017-09-23,11.4645815,12.95,10.45,22.699999,24.187069,272.27066,94.11765,1017.3293
2017-09-24,13.125,16.3,11.05,6.8,10.44,74.23116,87.57398,1020.22504
2017-09-25,13.720832,17.8,10.4,4.2999997,18.289274,91.31438,85.194405,1022.8542
2017-09-26,13.416668,19.3,8.85,0.0,17.373497,79.47018,84.71077,1026.7958
2017-09-27,13.293751,18.1,9.05,0.0,25.050413,82.11553,75.64297,1028.5167
2017-09-28,11.872916,17.65,7.95,0.0,19.917469,82.26966,73.94773,1030.5416
2017-09-29,10.010417,16.15,4.2,0.0,13.722565,67.17843,82.00057,1028.425
2017-09-30,10.845834,16.55,6.9,0.0,13.896187,70.566605,78.66822,1025.0375
2017-10-01,10.058333,15.75,5.55,0.0,11.720751,81.08843,76.06315,1024.9541
2017-10-02,10.229165,18.25,3.05,0.0,12.287555,199.49593,71.77359,1023.3376
2017-10-03,11.7375,15.3,8.7,13.400001,22.42427,239.23737,81.602,1015.10834
2017-10-04,11.997916,14.8,8.95,0.2,24.36591,255.50133,74.32751,1020.4292
2017-10-05,12.635415,15.55,11.4,2.7,50.8633,252.4104,67.86592,1007.21246
2017-10-06,9.645833,11.45,8.05,5.4000006,45.755417,265.99167,75.309395,1008.4082
2017-10-07,9.222917,12.4,6.95,1.3000001,18.129137,260.917,82.09736,1015.8415
2017-10-08,10.064584,11.95,8.1,3.0,24.149532,248.47183,77.84931,1010.95
2017-10-09,7.852082,10.95,5.6,0.3,27.153164,264.71405,75.43749,1015.4709
2017-10-10,9.0625,10.65,7.0,2.2,20.380579,247.57475,79.62534,1016.18744
2017-10-11,12.677082,15.4,10.15,2.3000002,22.608458,249.2321,81.32851,1018.0293
2017-10-12,14.4958315,19.25,10.6,0.4,28.696312,255.20494,74.507965,1018.1375
2017-10-13,11.722916,13.65,9.4,0.1,32.654995,273.87054,71.063835,1023.0916
2017-10-14,11.9875,16.25,7.8,0.0,24.251284,259.92596,82.23853,1026.5458
2017-10-15,14.712502,19.4,10.9,0.0,22.42427,261.08255,81.45943,1027.3417
2017-10-16,14.474999,21.8,9.1,0.0,16.203999,244.34074,81.87115,1025.8417
2017-10-17,14.46875,21.4,9.2,0.0,10.966713,232.96162,79.44061,1024.3458
2017-10-18,13.329166,20.75,6.65,0.0,10.829959,179.56921,81.71171,1017.6626
2017-10-19,11.995833,17.15,7.05,0.0,11.726277,249.59782,85.73599,1015.9333
2017-10-20,11.589583,16.7,7.45,0.0,11.212135,86.166374,91.559685,1017.72076
2017-10-21,10.799999,13.9,7.8,1.5,18.72,255.16666,91.45941,1016.3958
2017-10-22,9.066667,11.25,6.35,4.7000003,11.165805,225.998,93.00256,1015.0041
2017-10-23,8.672918,9.45,7.3,18.900003,17.339897,354.44403,92.612755,1012.6875
2017-10-24,6.960417,8.05,5.8,0.7,13.37825,48.164654,84.648224,1023.59985
2017-10-25,7.6729164,11.8,2.45,0.2,18.289274,206.67555,85.983696,1023.9167
2017-10-26,12.202085,14.4,10.35,1.1,22.725668,261.26538,84.77119,1021.7334
2017-10-27,9.468749,11.25,7.45,8.000001,23.233253,271.3732,87.214836,1014.0251
2017-10-28,7.308334,8.75,5.95,4.5,29.250967,270.31393,85.55707,1011.68335
2017-10-29,6.6833324,8.0,3.7,19.900002,45.504055,267.00473,78.24464,992.52094
2017-10-30,3.7291663,5.95,1.95,0.8000001,34.268143,291.56747,69.99543,1009.72906
2017-10-31,3.125,6.35,1.1,0.1,26.64,273.43265,75.57281,1021.7625
2017-11-01,6.929167,9.45,3.35,0.7,25.233406,255.11209,76.830605,1020.56665
2017-11-02,10.120832,14.35,7.25,8.4,23.452555,255.71118,80.44489,1012.5999
2017-11-03,7.8062496,9.65,6.1,1.5000001,16.981165,267.04993,92.63672,1016.28735
2017-11-04,7.2958336,14.1,2.35,0.0,13.397612,181.83572,78.7569,1018.5876
2017-11-05,8.191667,15.35,3.5,0.0,12.261158,133.04846,74.88633,1013.0208
2017-11-06,7.75625,12.4,3.75,0.0,8.350138,326.52365,81.41482,1017.2917
2017-11-07,7.5520835,9.5,5.35,0.3,20.06334,79.15498,86.56237,1023.77496
2017-11-08,4.1854167,7.95,1.6,0.0,17.414476,80.15024,89.613014,1021.825
2017-11-09,4.9395833,7.3,0.35,2.0000002,14.471821,262.48532,93.52781,1022.17914
2017-11-10,7.4,9.6,5.6,0.0,20.421871,241.71466,77.364204,1017.28326
2017-11-11,5.84375,7.5,4.2,3.5000002,30.453527,250.4609,73.37346,1009.52094
2017-11-12,4.5020833,6.3,3.1,6.9999995,23.14103,258.55743,82.84225,1005.04596
2017-11-13,4.4708333,5.9,3.2,7.3999996,16.179987,292.8588,89.95513,1005.42084
2017-11-14,3.2541668,5.05,0.75,0.0,13.441071,280.80154,82.7176,1022.4292
2017-11-15,1.2145833,4.8,-2.25,0.0,9.826088,247.6559,84.5837,1027.6749
2017-11-16,1.5604167,7.35,-1.7,0.0,10.446206,112.932106,85.21722,1027.3542
2017-11-17,2.9874995,4.7,0.05,7.4,12.245294,255.765,93.07566,1023.44586
2017-11-18,3.55,4.7,1.75,1.0,14.512064,272.6854,86.0227,1019.0708
2017-11-19,3.1458333,5.2,1.6,1.0,22.702845,251.66856,77.131805,1010.42505
2017-11-20,2.1125,4.0,1.1,3.4,29.784426,263.05783,82.79319,1012.75836
2017-11-21,2.8291664,4.7,1.25,2.6,14.84318,241.66093,87.75202,1014.0999
2017-11-22,6.079167,8.1,3.4,2.8,16.454008,243.17613,91.06693,1012.93756
2017-11-23,4.9833326,11.2,1.65,0.0,10.829959,191.84995,88.946815,1015.19165
2017-11-24,5.5395837,11.55,1.95,0.0,11.4862,230.33447,85.88678,1016.9707
2017-11-25,6.845833,11.85,2.75,0.8,16.199999,188.23799,82.38092,1011.82916
2017-11-26,3.7854173,7.8,0.05,4.5999994,22.7057,289.9145,87.86544,1017.6209
2017-11-27,0.31875,3.0,-1.8,0.0,18.0,252.1615,87.4772,1022.43744
2017-11-28,1.7916669,6.8,-1.55,0.0,14.440443,191.87895,69.93267,1013.6416
2017-11-29,1.5249997,3.25,-0.7,7.499999,7.771331,97.64666,89.91218,1009.604
2017-11-30,0.30833334,0.9,-0.35,16.6,27.155552,273.13617,96.537895,1002.375
2017-12-01,-0.28333345,2.0,-7.05,0.4,27.607563,258.9436,92.31375,1012.88763
2017-12-02,-1.8937501,0.05,-5.95,0.0,10.739833,272.5499,90.20166,1024.504
2017-12-03,-0.26250002,0.95,-1.85,3.0999997,16.434305,24.22189,89.89858,1023.2834
2017-12-04,-0.22708334,1.6,-3.05,2.8999999,26.807312,256.37692,83.463104,1019.4666
2017-12-05,1.5166668,3.45,0.3,3.6,26.168804,263.62878,90.96169,1025.3417
2017-12-06,3.6687498,4.55,2.9,6.0999994,30.302078,261.2121,87.5199,1024.35
2017-12-07,3.0874999,5.5,-0.4,0.6,26.27753,250.54938,76.9019,1021.5708
2017-12-08,3.341667,6.45,0.15,2.2,20.907913,243.98488,70.388725,1009.69574
2017-12-09,0.63541657,2.45,-1.8,1.3000002,19.64558,271.46497,86.037346,1008.6584
2017-12-10,-0.19374996,2.15,-2.45,0.0,21.129885,221.23758,67.997734,1005.7627
2017-12-11,6.247917,10.5,2.85,0.0,36.304707,199.31859,63.033726,995.2917
2017-12-12,9.3,12.75,4.0,0.0,39.28621,228.50238,67.15905,1002.18756
2017-12-13,1.8104162,3.95,-1.45,0.0,17.373497,245.54735,73.88297,1016.14575
2017-12-14,3.3104165,7.1,-2.05,0.0,29.5551,217.98352,61.663242,1000.9875
2017-12-15,2.9187505,6.65,-0.65,0.70000005,22.427162,219.38776,72.60949,999.39594
2017-12-16,-0.2333333,2.0,-2.35,0.1,17.873556,264.61075,85.77453,1005.77924
2017-12-17,-0.09375,2.8,-2.0,0.0,13.722565,262.27228,81.80889,1017.65436
2017-12-18,-1.05625,1.45,-3.35,0.6,14.113653,339.015,87.05817,1025.4542
