datetime_utc_from,datetime_utc_to,value,parameter,units,coverage_pct,observed_count,expected_count,avg,min,max
2020-04-14T22:00:00Z,2020-04-15T22:00:00Z,13.1,pm10,µg/m³,100.0,24,24,13.058333333333332,7.7,21.4
2020-04-15T22:00:00Z,2020-04-16T22:00:00Z,13.5,pm10,µg/m³,100.0,24,24,13.491666666666667,5.9,25.3
2020-04-16T22:00:00Z,2020-04-17T22:00:00Z,13.4,pm10,µg/m³,100.0,24,24,13.424999999999997,5.4,19.1
2020-04-17T22:00:00Z,2020-04-18T22:00:00Z,4.16,pm10,µg/m³,100.0,24,24,4.161904761904762,0.2,7.9
2020-04-18T22:00:00Z,2020-04-19T22:00:00Z,8.22,pm10,µg/m³,100.0,24,24,8.216666666666669,3.2,20.9
2020-04-19T22:00:00Z,2020-04-20T22:00:00Z,23.4,pm10,µg/m³,100.0,24,24,23.370833333333337,11.3,43.2
2020-04-20T22:00:00Z,2020-04-21T22:00:00Z,18.2,pm10,µg/m³,100.0,24,24,18.20416666666667,13.0,22.8
2020-04-21T22:00:00Z,2020-04-22T22:00:00Z,20.4,pm10,µg/m³,100.0,24,24,20.400000000000002,14.3,35.3
2020-04-22T22:00:00Z,2020-04-23T22:00:00Z,17.3,pm10,µg/m³,96.0,23,24,17.304347826086957,11.6,33.1
2020-04-23T22:00:00Z,2020-04-24T22:00:00Z,22.2,pm10,µg/m³,46.0,11,24,22.19090909090909,17.6,25.3
2020-04-24T22:00:00Z,2020-04-25T22:00:00Z,14.7,pm10,µg/m³,25.0,6,24,14.733333333333334,13.0,17.6
2020-04-25T22:00:00Z,2020-04-26T22:00:00Z,10.9,pm10,µg/m³,100.0,24,24,10.916666666666664,5.8,20.1
2020-04-26T22:00:00Z,2020-04-27T22:00:00Z,6.79,pm10,µg/m³,96.0,23,24,6.786956521739131,3.0,9.4
2020-04-27T22:00:00Z,2020-04-28T22:00:00Z,6.53,pm10,µg/m³,96.0,23,24,6.530434782608695,0.1,16.9
2020-04-28T22:00:00Z,2020-04-29T22:00:00Z,4.43,pm10,µg/m³,75.0,18,24,4.429411764705883,1.2,10.8
2020-04-29T22:00:00Z,2020-04-30T22:00:00Z,3.66,pm10,µg/m³,100.0,24,24,3.66,0.1,12.9
2020-04-30T22:00:00Z,2020-05-01T22:00:00Z,9.18,pm10,µg/m³,100.0,24,24,9.174999999999999,2.6,15.4
2020-05-01T22:00:00Z,2020-05-02T22:00:00Z,6.26,pm10,µg/m³,96.0,23,24,6.256521739130435,0.9,11.4
2020-05-02T22:00:00Z,2020-05-03T22:00:00Z,2.18,pm10,µg/m³,67.0,16,24,2.1812500000000004,0.1,4.4
2020-05-03T22:00:00Z,2020-05-04T22:00:00Z,4.12,pm10,µg/m³,83.0,20,24,4.115,0.4,10.4
2020-05-04T22:00:00Z,2020-05-05T22:00:00Z,11.0,pm10,µg/m³,96.0,23,24,10.95217391304348,5.5,17.2
2020-05-05T22:00:00Z,2020-05-06T22:00:00Z,12.5,pm10,µg/m³,92.0,22,24,12.47272727272727,8.3,19.5
2020-05-06T22:00:00Z,2020-05-07T22:00:00Z,15.5,pm10,µg/m³,8.0,2,24,15.45,14.6,16.3
2020-05-07T22:00:00Z,2020-05-08T22:00:00Z,10.2,pm10,µg/m³,83.0,20,24,10.219999999999999,6.2,17.9
2020-05-08T22:00:00Z,2020-05-09T22:00:00Z,6.21,pm10,µg/m³,96.0,23,24,6.2086956521739145,3.6,11.1
2020-05-09T22:00:00Z,2020-05-10T22:00:00Z,6.23,pm10,µg/m³,96.0,23,24,6.230434782608696,2.4,9.5
2020-05-10T22:00:00Z,2020-05-11T22:00:00Z,14.5,pm10,µg/m³,100.0,24,24,14.460869565217392,0.5,51.8
2020-05-11T22:00:00Z,2020-05-12T22:00:00Z,14.4,pm10,µg/m³,38.0,9,24,14.38888888888889,11.1,18.0
2020-05-12T22:00:00Z,2020-05-13T22:00:00Z,12.7,pm10,µg/m³,29.0,7,24,12.72857142857143,7.0,15.5
2020-05-13T22:00:00Z,2020-05-14T22:00:00Z,11.4,pm10,µg/m³,71.0,17,24,11.358823529411765,7.9,16.0
2020-05-14T22:00:00Z,2020-05-15T22:00:00Z,10.5,pm10,µg/m³,67.0,16,24,10.518749999999999,7.1,15.6
2020-05-15T22:00:00Z,2020-05-16T22:00:00Z,11.3,pm10,µg/m³,96.0,23,24,11.252173913043478,7.2,14.2
2020-05-16T22:00:00Z,2020-05-17T22:00:00Z,8.57,pm10,µg/m³,92.0,22,24,8.572727272727276,4.3,13.1
2020-05-17T22:00:00Z,2020-05-18T22:00:00Z,7.95,pm10,µg/m³,83.0,20,24,7.950000000000001,4.5,13.4
2020-05-18T22:00:00Z,2020-05-19T22:00:00Z,7.99,pm10,µg/m³,92.0,22,24,7.986363636363637,4.1,14.3
2020-05-19T22:00:00Z,2020-05-20T22:00:00Z,10.8,pm10,µg/m³,88.0,21,24,10.833333333333334,3.9,37.5
2020-05-20T22:00:00Z,2020-05-21T22:00:00Z,6.55,pm10,µg/m³,92.0,22,24,6.545454545454548,3.4,11.5
2020-05-21T22:00:00Z,2020-05-22T22:00:00Z,8.69,pm10,µg/m³,96.0,23,24,8.691304347826087,3.2,17.4
2020-05-22T22:00:00Z,2020-05-23T22:00:00Z,9.08,pm10,µg/m³,96.0,23,24,9.078260869565216,3.9,17.0
2020-05-23T22:00:00Z,2020-05-24T22:00:00Z,9.8,pm10,µg/m³,96.0,23,24,9.8,4.6,13.4
2020-05-24T22:00:00Z,2020-05-25T22:00:00Z,9.7,pm10,µg/m³,96.0,23,24,9.704347826086956,5.2,19.3
2020-05-25T22:00:00Z,2020-05-26T22:00:00Z,9.46,pm10,µg/m³,100.0,24,24,9.458333333333334,6.3,13.4
2020-05-26T22:00:00Z,2020-05-27T22:00:00Z,11.8,pm10,µg/m³,75.0,18,24,11.827777777777776,7.8,17.6
2020-05-27T22:00:00Z,2020-05-28T22:00:00Z,14.4,pm10,µg/m³,50.0,12,24,14.441666666666668,10.1,19.7
2020-05-28T22:00:00Z,2020-05-29T22:00:00Z,10.1,pm10,µg/m³,88.0,21,24,10.061904761904762,6.0,14.8
2020-05-29T22:00:00Z,2020-05-30T22:00:00Z,7.8,pm10,µg/m³,8.0,2,24,7.800000000000001,7.3,8.3
2020-05-30T22:00:00Z,2020-05-31T22:00:00Z,4.53,pm10,µg/m³,17.0,4,24,4.525,2.8,6.5
2020-05-31T22:00:00Z,2020-06-01T22:00:00Z,7.81,pm10,µg/m³,92.0,22,24,7.8136363636363635,4.5,13.3
2020-06-01T22:00:00Z,2020-06-02T22:00:00Z,8.29,pm10,µg/m³,75.0,18,24,8.294444444444444,5.9,14.0
2020-06-02T22:00:00Z,2020-06-03T22:00:00Z,13.7,pm10,µg/m³,67.0,16,24,13.674999999999999,8.6,19.0
2020-06-03T22:00:00Z,2020-06-04T22:00:00Z,12.0,pm10,µg/m³,38.0,9,24,12.033333333333331,8.7,16.3
2020-06-04T22:00:00Z,2020-06-05T22:00:00Z,7.12,pm10,µg/m³,100.0,24,24,7.120833333333334,3.7,10.4
2020-06-05T22:00:00Z,2020-06-06T22:00:00Z,5.85,pm10,µg/m³,8.0,2,24,5.85,4.9,6.8
2020-06-06T22:00:00Z,2020-06-07T22:00:00Z,2.67,pm10,µg/m³,38.0,9,24,2.6666666666666665,0.6,4.5
2020-06-07T22:00:00Z,2020-06-08T22:00:00Z,4.68,pm10,µg/m³,92.0,22,24,4.681818181818182,1.6,9.1
2020-06-08T22:00:00Z,2020-06-09T22:00:00Z,10.1,pm10,µg/m³,88.0,21,24,10.123809523809522,3.1,20.9
2020-06-09T22:00:00Z,2020-06-10T22:00:00Z,11.3,pm10,µg/m³,96.0,23,24,11.326086956521742,5.5,23.8
2020-06-10T22:00:00Z,2020-06-11T22:00:00Z,9.81,pm10,µg/m³,79.0,19,24,9.810526315789474,4.6,16.2
2020-06-11T22:00:00Z,2020-06-12T22:00:00Z,4.33,pm10,µg/m³,71.0,17,24,4.33125,0.6,8.0
2020-06-12T22:00:00Z,2020-06-13T22:00:00Z,4.83,pm10,µg/m³,88.0,21,24,4.833333333333333,2.8,8.3
2020-06-13T22:00:00Z,2020-06-14T22:00:00Z,7.1,pm10,µg/m³,88.0,21,24,7.095238095238095,1.8,17.3
2020-06-14T22:00:00Z,2020-06-15T22:00:00Z,4.98,pm10,µg/m³,67.0,16,24,4.98125,2.3,10.2
2020-06-15T22:00:00Z,2020-06-16T22:00:00Z,3.69,pm10,µg/m³,58.0,14,24,3.6857142857142846,0.4,6.8
2020-06-16T22:00:00Z,2020-06-17T22:00:00Z,5.18,pm10,µg/m³,88.0,21,24,5.18,0.1,10.5
2020-06-17T22:00:00Z,2020-06-18T22:00:00Z,4.67,pm10,µg/m³,88.0,21,24,4.671428571428571,0.0,11.8
2020-06-18T22:00:00Z,2020-06-19T22:00:00Z,5.5,pm10,µg/m³,92.0,22,24,5.504545454545456,2.4,8.9
2020-06-19T22:00:00Z,2020-06-20T22:00:00Z,5.13,pm10,µg/m³,67.0,16,24,5.13125,3.2,9.7
2020-06-20T22:00:00Z,2020-06-21T22:00:00Z,5.31,pm10,µg/m³,83.0,20,24,5.3100000000000005,1.7,10.4
2020-06-21T22:00:00Z,2020-06-22T22:00:00Z,10.4,pm10,µg/m³,63.0,15,24,10.440000000000001,1.4,22.8
2020-06-22T22:00:00Z,2020-06-23T22:00:00Z,14.4,pm10,µg/m³,79.0,19,24,14.394736842105264,9.1,19.5
2020-06-23T22:00:00Z,2020-06-24T22:00:00Z,13.7,pm10,µg/m³,83.0,20,24,13.745,9.5,22.7
2020-06-24T22:00:00Z,2020-06-25T22:00:00Z,15.3,pm10,µg/m³,75.0,18,24,15.344444444444443,10.7,23.3
2020-06-25T22:00:00Z,2020-06-26T22:00:00Z,14.9,pm10,µg/m³,88.0,21,24,14.86190476190476,9.8,22.2
2020-06-26T22:00:00Z,2020-06-27T22:00:00Z,7.12,pm10,µg/m³,96.0,23,24,7.121739130434785,3.0,18.5
2020-06-27T22:00:00Z,2020-06-28T22:00:00Z,4.58,pm10,µg/m³,96.0,23,24,4.578260869565217,0.2,8.2
2020-06-28T22:00:00Z,2020-06-29T22:00:00Z,7.2,pm10,µg/m³,88.0,21,24,7.2,0.1,13.3
2020-06-29T22:00:00Z,2020-06-30T22:00:00Z,6.15,pm10,µg/m³,100.0,24,24,6.154166666666665,2.5,10.8
2020-06-30T22:00:00Z,2020-07-01T22:00:00Z,3.1,pm10,µg/m³,96.0,23,24,3.0954545454545457,0.8,10.8
2020-07-01T22:00:00Z,2020-07-02T22:00:00Z,4.98,pm10,µg/m³,71.0,17,24,4.98235294117647,0.1,9.8
2020-07-02T22:00:00Z,2020-07-03T22:00:00Z,9.0,pm10,µg/m³,29.0,7,24,9.0,7.0,10.4
2020-07-03T22:00:00Z,2020-07-04T22:00:00Z,7.61,pm10,µg/m³,83.0,20,24,7.610000000000001,2.4,11.3
2020-07-04T22:00:00Z,2020-07-05T22:00:00Z,3.86,pm10,µg/m³,92.0,22,24,3.857142857142857,0.6,9.1
2020-07-05T22:00:00Z,2020-07-06T22:00:00Z,4.15,pm10,µg/m³,8.0,2,24,4.15,3.7,4.6
2020-07-06T22:00:00Z,2020-07-07T22:00:00Z,12.0,pm10,µg/m³,75.0,18,24,12.033333333333333,8.7,15.6
2020-07-07T22:00:00Z,2020-07-08T22:00:00Z,11.2,pm10,µg/m³,92.0,22,24,11.19090909090909,5.8,19.5
2020-07-08T22:00:00Z,2020-07-09T22:00:00Z,9.68,pm10,µg/m³,100.0,24,24,9.683333333333335,4.7,15.6
2020-07-09T22:00:00Z,2020-07-10T22:00:00Z,6.91,pm10,µg/m³,100.0,24,24,6.9125000000000005,2.6,18.6
2020-07-10T22:00:00Z,2020-07-11T22:00:00Z,11.0,pm10,µg/m³,67.0,16,24,10.968750000000002,7.3,16.7
2020-07-11T22:00:00Z,2020-07-12T22:00:00Z,10.7,pm10,µg/m³,96.0,23,24,10.678260869565216,6.8,15.0
2020-07-12T22:00:00Z,2020-07-13T22:00:00Z,14.4,pm10,µg/m³,92.0,22,24,14.413636363636364,10.8,20.6
2020-07-13T22:00:00Z,2020-07-14T22:00:00Z,9.94,pm10,µg/m³,100.0,24,24,9.941666666666666,1.2,24.3
2020-07-14T22:00:00Z,2020-07-15T22:00:00Z,9.31,pm10,µg/m³,100.0,24,24,9.308695652173913,0.5,15.6
2020-07-15T22:00:00Z,2020-07-16T22:00:00Z,7.5,pm10,µg/m³,100.0,24,24,7.504166666666666,2.6,14.7
2020-07-16T22:00:00Z,2020-07-17T22:00:00Z,7.15,pm10,µg/m³,100.0,24,24,7.145833333333332,2.9,12.1
2020-07-17T22:00:00Z,2020-07-18T22:00:00Z,12.5,pm10,µg/m³,96.0,23,24,12.486956521739128,5.6,20.2
2020-07-18T22:00:00Z,2020-07-19T22:00:00Z,15.8,pm10,µg/m³,96.0,23,24,15.839130434782609,9.2,21.1
2020-07-19T22:00:00Z,2020-07-20T22:00:00Z,27.9,pm10,µg/m³,42.0,10,24,27.939999999999998,22.1,32.8
2020-07-20T22:00:00Z,2020-07-21T22:00:00Z,17.5,pm10,µg/m³,100.0,24,24,17.466666666666665,12.5,22.6
2020-07-21T22:00:00Z,2020-07-22T22:00:00Z,17.0,pm10,µg/m³,92.0,22,24,17.013636363636365,8.7,25.3
2020-07-22T22:00:00Z,2020-07-23T22:00:00Z,16.3,pm10,µg/m³,83.0,20,24,16.280000000000005,8.9,21.6
2020-07-23T22:00:00Z,2020-07-24T22:00:00Z,10.9,pm10,µg/m³,100.0,24,24,10.870833333333335,4.3,29.7
2020-07-24T22:00:00Z,2020-07-25T22:00:00Z,7.34,pm10,µg/m³,100.0,24,24,7.337500000000001,4.9,10.4
2020-07-25T22:00:00Z,2020-07-26T22:00:00Z,4.67,pm10,µg/m³,100.0,24,24,4.6708333333333325,2.9,6.3
2020-07-26T22:00:00Z,2020-07-27T22:00:00Z,10.4,pm10,µg/m³,96.0,23,24,10.365217391304348,5.0,31.4
2020-07-27T22:00:00Z,2020-07-28T22:00:00Z,7.39,pm10,µg/m³,71.0,17,24,7.394117647058823,4.3,12.0
2020-07-28T22:00:00Z,2020-07-29T22:00:00Z,12.0,pm10,µg/m³,50.0,12,24,12.0,9.1,17.5
2020-07-29T22:00:00Z,2020-07-30T22:00:00Z,18.3,pm10,µg/m³,100.0,24,24,18.249999999999996,10.8,30.8
2020-07-30T22:00:00Z,2020-07-31T22:00:00Z,30.2,pm10,µg/m³,13.0,3,24,30.233333333333334,27.8,33.0
2020-07-31T22:00:00Z,2020-08-01T22:00:00Z,8.15,pm10,µg/m³,8.0,2,24,8.15,7.9,8.4
2020-08-01T22:00:00Z,2020-08-02T22:00:00Z,6.3,pm10,µg/m³,4.0,1,24,6.3,6.3,6.3
2020-08-02T22:00:00Z,2020-08-03T22:00:00Z,7.97,pm10,µg/m³,13.0,3,24,7.966666666666666,7.0,9.2
2020-08-03T22:00:00Z,2020-08-04T22:00:00Z,8.48,pm10,µg/m³,100.0,24,24,8.475,5.3,16.4
2020-08-04T22:00:00Z,2020-08-05T22:00:00Z,9.1,pm10,µg/m³,8.0,2,24,9.1,8.6,9.6
2020-08-05T22:00:00Z,2020-08-06T22:00:00Z,16.4,pm10,µg/m³,88.0,21,24,16.414285714285715,9.9,32.3
2020-08-06T22:00:00Z,2020-08-07T22:00:00Z,20.3,pm10,µg/m³,100.0,24,24,20.275000000000002,9.9,36.0
2020-08-07T22:00:00Z,2020-08-08T22:00:00Z,21.7,pm10,µg/m³,100.0,24,24,21.716666666666665,15.1,30.7
2020-08-08T22:00:00Z,2020-08-09T22:00:00Z,20.7,pm10,µg/m³,96.0,23,24,20.673913043478258,9.9,32.3
2020-08-09T22:00:00Z,2020-08-10T22:00:00Z,14.5,pm10,µg/m³,100.0,24,24,14.500000000000002,10.6,22.4
2020-08-10T22:00:00Z,2020-08-11T22:00:00Z,22.4,pm10,µg/m³,88.0,21,24,22.361904761904764,15.2,37.9
2020-08-11T22:00:00Z,2020-08-12T22:00:00Z,21.5,pm10,µg/m³,54.0,13,24,21.453846153846158,13.9,27.2
2020-08-12T22:00:00Z,2020-08-13T22:00:00Z,11.8,pm10,µg/m³,100.0,24,24,11.808333333333332,4.0,25.2
2020-08-13T22:00:00Z,2020-08-14T22:00:00Z,7.44,pm10,µg/m³,100.0,24,24,7.441666666666666,4.2,11.9
2020-08-14T22:00:00Z,2020-08-15T22:00:00Z,6.48,pm10,µg/m³,88.0,21,24,6.480952380952381,4.1,8.7
2020-08-15T22:00:00Z,2020-08-16T22:00:00Z,6.41,pm10,µg/m³,83.0,20,24,6.410000000000001,4.0,8.6
2020-08-16T22:00:00Z,2020-08-17T22:00:00Z,5.67,pm10,µg/m³,100.0,24,24,5.666666666666668,3.4,11.4
2020-08-17T22:00:00Z,2020-08-18T22:00:00Z,5.72,pm10,µg/m³,100.0,24,24,5.720833333333334,2.6,34.7
2020-08-18T22:00:00Z,2020-08-19T22:00:00Z,7.99,pm10,µg/m³,100.0,24,24,7.991666666666667,2.7,28.9
2020-08-19T22:00:00Z,2020-08-20T22:00:00Z,10.2,pm10,µg/m³,100.0,24,24,10.245833333333332,6.7,13.1
2020-08-20T22:00:00Z,2020-08-21T22:00:00Z,8.95,pm10,µg/m³,100.0,24,24,8.945833333333335,5.8,12.0
2020-08-21T22:00:00Z,2020-08-22T22:00:00Z,11.0,pm10,µg/m³,92.0,22,24,10.959090909090909,5.3,16.8
2020-08-22T22:00:00Z,2020-08-23T22:00:00Z,6.23,pm10,µg/m³,92.0,22,24,6.2318181818181815,4.4,7.6
2020-08-23T22:00:00Z,2020-08-24T22:00:00Z,7.15,pm10,µg/m³,92.0,22,24,7.145454545454545,5.0,11.0
2020-08-24T22:00:00Z,2020-08-25T22:00:00Z,10.3,pm10,µg/m³,92.0,22,24,10.322727272727274,4.5,20.9
2020-08-25T22:00:00Z,2020-08-26T22:00:00Z,11.6,pm10,µg/m³,100.0,24,24,11.587499999999999,4.8,15.9
2020-08-26T22:00:00Z,2020-08-27T22:00:00Z,11.0,pm10,µg/m³,88.0,21,24,10.957142857142859,6.3,18.6
2020-08-27T22:00:00Z,2020-08-28T22:00:00Z,6.69,pm10,µg/m³,100.0,24,24,6.687500000000001,3.2,10.4
2020-08-28T22:00:00Z,2020-08-29T22:00:00Z,5.96,pm10,µg/m³,100.0,24,24,5.958333333333332,2.6,11.3
2020-08-29T22:00:00Z,2020-08-30T22:00:00Z,5.66,pm10,µg/m³,100.0,24,24,5.6625000000000005,2.0,9.2
2020-08-30T22:00:00Z,2020-08-31T22:00:00Z,7.91,pm10,µg/m³,100.0,24,24,7.908333333333334,5.3,11.3
2020-08-31T22:00:00Z,2020-09-01T22:00:00Z,8.27,pm10,µg/m³,100.0,24,24,8.270833333333334,4.5,29.5
2020-09-01T22:00:00Z,2020-09-02T22:00:00Z,10.3,pm10,µg/m³,100.0,24,24,10.333333333333334,7.5,23.0
2020-09-02T22:00:00Z,2020-09-03T22:00:00Z,9.01,pm10,µg/m³,100.0,24,24,9.008333333333335,6.9,12.3
2020-09-03T22:00:00Z,2020-09-04T22:00:00Z,9.3,pm10,µg/m³,8.0,2,24,9.3,8.0,10.6
2020-09-04T22:00:00Z,2020-09-05T22:00:00Z,7.49,pm10,µg/m³,88.0,21,24,7.485714285714287,3.9,12.8
2020-09-05T22:00:00Z,2020-09-06T22:00:00Z,5.66,pm10,µg/m³,42.0,10,24,5.66,4.7,6.5
2020-09-06T22:00:00Z,2020-09-07T22:00:00Z,5.67,pm10,µg/m³,38.0,9,24,5.666666666666667,3.7,10.2
2020-09-08T22:00:00Z,2020-09-09T22:00:00Z,11.6,pm10,µg/m³,54.0,13,24,11.63076923076923,9.6,18.5
2020-09-09T22:00:00Z,2020-09-10T22:00:00Z,12.6,pm10,µg/m³,100.0,24,24,12.633333333333333,8.8,19.6
2020-09-10T22:00:00Z,2020-09-11T22:00:00Z,13.8,pm10,µg/m³,100.0,24,24,13.770833333333337,9.2,28.5
2020-09-11T22:00:00Z,2020-09-12T22:00:00Z,14.6,pm10,µg/m³,100.0,24,24,14.616666666666665,10.0,46.4
2020-09-12T22:00:00Z,2020-09-13T22:00:00Z,11.3,pm10,µg/m³,100.0,24,24,11.3125,6.5,16.8
2020-09-13T22:00:00Z,2020-09-14T22:00:00Z,14.1,pm10,µg/m³,83.0,20,24,14.119999999999996,10.2,26.2
2020-09-14T22:00:00Z,2020-09-15T22:00:00Z,24.5,pm10,µg/m³,100.0,24,24,24.491666666666674,13.3,60.1
2020-09-15T22:00:00Z,2020-09-16T22:00:00Z,27.0,pm10,µg/m³,96.0,23,24,27.03478260869565,18.8,33.5
2020-09-16T22:00:00Z,2020-09-17T22:00:00Z,26.0,pm10,µg/m³,96.0,23,24,25.991304347826084,19.6,32.7
2020-09-17T22:00:00Z,2020-09-18T22:00:00Z,26.5,pm10,µg/m³,100.0,24,24,26.46666666666667,18.3,38.1
2020-09-18T22:00:00Z,2020-09-19T22:00:00Z,18.0,pm10,µg/m³,92.0,22,24,18.036363636363635,6.2,36.0
2020-09-19T22:00:00Z,2020-09-20T22:00:00Z,9.38,pm10,µg/m³,100.0,24,24,9.379166666666665,6.5,12.6
2020-09-20T22:00:00Z,2020-09-21T22:00:00Z,15.6,pm10,µg/m³,100.0,24,24,15.554166666666667,8.4,26.3
2020-09-21T22:00:00Z,2020-09-22T22:00:00Z,17.3,pm10,µg/m³,100.0,24,24,17.337500000000002,8.1,30.8
2020-09-22T22:00:00Z,2020-09-23T22:00:00Z,10.4,pm10,µg/m³,96.0,23,24,10.4,5.9,15.3
2020-09-23T22:00:00Z,2020-09-24T22:00:00Z,5.84,pm10,µg/m³,67.0,16,24,5.837500000000001,3.1,11.9
2020-09-24T22:00:00Z,2020-09-25T22:00:00Z,6.55,pm10,µg/m³,100.0,24,24,6.545833333333335,3.7,9.9
2020-09-25T22:00:00Z,2020-09-26T22:00:00Z,6.15,pm10,µg/m³,100.0,24,24,6.1499999999999995,4.0,8.6
2020-09-26T22:00:00Z,2020-09-27T22:00:00Z,5.42,pm10,µg/m³,100.0,24,24,5.416666666666667,3.3,7.9
2020-09-27T22:00:00Z,2020-09-28T22:00:00Z,10.2,pm10,µg/m³,100.0,24,24,10.183333333333335,4.6,14.7
2020-09-28T22:00:00Z,2020-09-29T22:00:00Z,9.93,pm10,µg/m³,100.0,24,24,9.924999999999999,7.0,18.1
2020-09-29T22:00:00Z,2020-09-30T22:00:00Z,8.86,pm10,µg/m³,100.0,24,24,8.862499999999999,5.4,18.9
2020-09-30T22:00:00Z,2020-10-01T22:00:00Z,7.59,pm10,µg/m³,100.0,24,24,7.591666666666665,3.2,11.2
2020-10-01T22:00:00Z,2020-10-02T22:00:00Z,5.53,pm10,µg/m³,100.0,24,24,5.533333333333332,2.9,8.4
2020-10-02T22:00:00Z,2020-10-03T22:00:00Z,6.22,pm10,µg/m³,96.0,23,24,6.221739130434785,2.6,9.5
2020-10-03T22:00:00Z,2020-10-04T22:00:00Z,5.0,pm10,µg/m³,8.0,2,24,5.0,3.7,6.3
2020-10-04T22:00:00Z,2020-10-05T22:00:00Z,8.42,pm10,µg/m³,63.0,15,24,8.42,1.4,17.2
2020-10-05T22:00:00Z,2020-10-06T22:00:00Z,9.45,pm10,µg/m³,96.0,23,24,9.45217391304348,2.4,15.7
2020-10-06T22:00:00Z,2020-10-07T22:00:00Z,10.5,pm10,µg/m³,100.0,24,24,10.516666666666667,6.3,13.5
2020-10-07T22:00:00Z,2020-10-08T22:00:00Z,14.0,pm10,µg/m³,100.0,24,24,13.979166666666664,4.4,104.7
2020-10-08T22:00:00Z,2020-10-09T22:00:00Z,7.67,pm10,µg/m³,88.0,21,24,7.671428571428573,2.0,13.0
2020-10-09T22:00:00Z,2020-10-10T22:00:00Z,8.24,pm10,µg/m³,100.0,24,24,8.2375,5.0,11.1
2020-10-10T22:00:00Z,2020-10-11T22:00:00Z,6.13,pm10,µg/m³,83.0,20,24,6.125000000000001,2.9,9.3
